transaction_hour,transaction_day,transaction_month,transaction_year,transaction_exact_time,transaction_amount,upi_number,account_holder_name,seller_name,transaction_category,device_type,transaction_status
19,24,9,2024,2821,5832.125267151602,upi262@bank,User262,Seller17,Food & Dining,Native App iOS,Valid
16,16,11,2024,55090,175.84999546842664,upi263@bank,User263,Seller83,Electronics,Native App iOS,Valid
1,27,12,2024,22516,475.67908824457345,upi264@bank,User264,Seller9,Electronics,Native App iOS,Valid
0,21,8,2024,10473,168.3362375809079,upi265@bank,User265,Seller27,P2P Transfer,Native App iOS,Valid
15,23,12,2023,46454,7862.95694771439,upi266@bank,User266,Seller49,Healthcare,Native App Android,Valid
11,24,7,2024,42530,5012.183166753611,upi267@bank,User267,Seller79,Food & Dining,Native App iOS,Failed
4,9,7,2023,77714,2522.014850001227,upi268@bank,User268,Seller37,Utilities,Native App iOS,Valid
4,3,5,2023,82633,1110.1578031418528,upi269@bank,User269,Seller28,Food & Dining,Native App Android,Valid
22,19,2,2024,79632,421.88195180336123,upi270@bank,User270,Seller50,Food & Dining,Native App Android,Valid
8,20,11,2023,69081,500.7461787249635,upi271@bank,User271,Seller55,P2P Transfer,Native App iOS,Valid
8,5,6,2024,24798,1170.5237405619878,upi272@bank,User272,Seller4,Gaming/Entertainment,Native App iOS,Valid
2,10,10,2023,863,2923.9563169057383,upi273@bank,User273,Seller85,Utilities,Native App Android,Valid
18,17,3,2024,16148,615.0336296444564,upi274@bank,User274,Seller98,Travel/Transport,Mobile Web,Valid
15,15,4,2024,54459,744.4240796552675,upi275@bank,User275,Seller19,Electronics,Native App iOS,Valid
15,23,10,2023,83345,1832.3029401654098,upi276@bank,User276,Seller37,Gaming/Entertainment,Mobile Web,Valid
2,25,12,2024,84224,542.9072374774744,upi277@bank,User277,Seller4,Groceries,Native App Android,Valid
19,8,11,2024,66189,1755.191377630092,upi278@bank,User278,Seller37,Healthcare,Native App iOS,Valid
23,15,2,2024,8129,979.2077896775886,upi279@bank,User279,Seller51,Travel/Transport,Native App Android,Valid
21,21,2,2024,23118,69.94536592201999,upi280@bank,User280,Seller32,Utilities,Desktop Web,Valid
23,30,12,2023,443,1030.6758653129627,upi281@bank,User281,Seller45,Electronics,Mobile Web,Valid
0,14,8,2023,27041,5039.624350338992,upi282@bank,User282,Seller12,Travel/Transport,Native App Android,Valid
23,20,8,2023,21053,693.7657409845511,upi283@bank,User283,Seller41,Gaming/Entertainment,Mobile Web,Valid
19,28,10,2024,37204,779.6729166638628,upi284@bank,User284,Seller56,Gaming/Entertainment,Mobile Web,Valid
10,7,6,2023,42240,136.4311074804138,upi285@bank,User285,Seller80,P2P Transfer,Mobile Web,Valid
16,21,5,2024,61102,1909.270390653056,upi286@bank,User286,Seller14,Healthcare,Native App iOS,Valid
7,23,8,2024,8291,3784.163586473889,upi287@bank,User287,Seller54,Utilities,Native App Android,Valid
3,12,4,2024,16285,870.579631056399,upi288@bank,User288,Seller63,Utilities,Desktop Web,Fraud
5,17,11,2023,61589,549.5199998208849,upi289@bank,User289,Seller65,Electronics,Mobile Web,Valid
7,17,4,2023,13944,6275.138025201387,upi290@bank,User290,Seller58,Electronics,Native App iOS,Valid
19,10,5,2023,54391,2733.553074960597,upi291@bank,User291,Seller96,Food & Dining,POS Terminal,Valid
2,30,1,2023,1607,1674.7907148095676,upi292@bank,User292,Seller21,Gaming/Entertainment,Mobile Web,Valid
15,29,1,2024,2953,729.2159874825027,upi293@bank,User293,Seller4,Food & Dining,Native App Android,Valid
2,19,2,2023,44941,498.9699659845271,upi294@bank,User294,Seller73,Utilities,Native App iOS,Valid
17,14,8,2023,71469,2515.76035119354,upi295@bank,User295,Seller46,Groceries,Native App iOS,Valid
13,11,7,2023,76922,1475.405677811683,upi296@bank,User296,Seller86,P2P Transfer,Native App Android,Fraud
17,2,10,2023,61683,1470.4391496875946,upi297@bank,User297,Seller12,Electronics,Native App Android,Valid
1,18,9,2024,70218,153.1354453240094,upi298@bank,User298,Seller30,Food & Dining,Native App iOS,Valid
21,7,5,2023,11154,1435.6769410167674,upi299@bank,User299,Seller94,P2P Transfer,Native App iOS,Valid
2,12,2,2023,9047,3460.3208775205608,upi300@bank,User300,Seller96,Healthcare,Mobile Web,Valid
15,26,7,2023,75874,5867.366614917987,upi301@bank,User301,Seller60,Travel/Transport,POS Terminal,Valid
8,2,8,2024,14323,225.62620684346416,upi302@bank,User302,Seller71,Travel/Transport,Native App Android,Valid
3,27,12,2023,37693,1994.8129213446446,upi303@bank,User303,Seller81,Gaming/Entertainment,Native App Android,Valid
0,20,7,2023,58730,1680.2676705356564,upi304@bank,User304,Seller65,Utilities,Native App iOS,Valid
3,18,7,2023,26292,4420.239565595784,upi305@bank,User305,Seller14,Electronics,Native App iOS,Valid
0,6,12,2024,45111,2782.565807949229,upi306@bank,User306,Seller44,Gaming/Entertainment,Mobile Web,Valid
13,24,5,2024,75453,6719.8346480596965,upi307@bank,User307,Seller26,Travel/Transport,Native App Android,Valid
20,10,2,2023,75681,6439.379190879161,upi308@bank,User308,Seller91,Healthcare,Native App iOS,Valid
15,20,6,2023,39491,511.5532639856052,upi309@bank,User309,Seller16,Electronics,Native App iOS,Valid
19,15,4,2024,49336,2584.5217875718404,upi310@bank,User310,Seller7,Food & Dining,POS Terminal,Valid
23,5,10,2024,16905,1512.2723288583227,upi311@bank,User311,Seller32,Travel/Transport,Mobile Web,Valid
7,20,2,2024,30273,483.12935444508236,upi312@bank,User312,Seller89,Groceries,Native App Android,Valid
6,3,12,2024,26234,433.5007680013774,upi313@bank,User313,Seller95,Travel/Transport,Native App Android,Valid
2,5,9,2024,78885,169.12187176592516,upi314@bank,User314,Seller16,Electronics,Native App iOS,Valid
16,30,7,2023,66538,3174.8174571847867,upi315@bank,User315,Seller78,Groceries,Native App Android,Valid
0,25,6,2023,32573,784.6183975292035,upi316@bank,User316,Seller89,P2P Transfer,Native App iOS,Valid
15,8,12,2023,64320,3889.3854754081767,upi317@bank,User317,Seller62,Travel/Transport,Mobile Web,Valid
11,8,5,2023,11330,1874.596536281769,upi318@bank,User318,Seller30,Electronics,Mobile Web,Valid
18,8,3,2024,80516,2239.467702365519,upi319@bank,User319,Seller71,Travel/Transport,POS Terminal,Valid
21,12,12,2024,72553,689.7009715828275,upi320@bank,User320,Seller12,Travel/Transport,Native App Android,Valid
22,24,10,2024,41353,1222.3761139233402,upi321@bank,User321,Seller67,Electronics,POS Terminal,Valid
21,23,10,2024,16011,1063.1371515404387,upi322@bank,User322,Seller91,Groceries,Native App Android,Valid
13,8,4,2024,83537,537.560129744678,upi323@bank,User323,Seller46,Food & Dining,Mobile Web,Valid
5,11,3,2023,60985,3573.6891565543074,upi324@bank,User324,Seller83,Healthcare,Native App iOS,Valid
5,14,12,2023,17044,1946.1693373817252,upi325@bank,User325,Seller43,Travel/Transport,Native App iOS,Valid
12,8,11,2023,38292,76.30108508273945,upi326@bank,User326,Seller55,Utilities,Native App Android,Valid
18,29,8,2023,5250,3428.6750617392804,upi327@bank,User327,Seller45,P2P Transfer,Mobile Web,Valid
21,30,3,2023,23289,224.18347478924426,upi328@bank,User328,Seller60,Electronics,Native App iOS,Valid
7,24,7,2024,33087,1034.0108037515158,upi329@bank,User329,Seller71,Travel/Transport,Mobile Web,Valid
1,28,7,2024,75952,1693.7947554572768,upi330@bank,User330,Seller80,Healthcare,Native App iOS,Valid
20,10,7,2024,36368,15.361333217289591,upi331@bank,User331,Seller32,Food & Dining,Native App Android,Valid
0,7,7,2024,70815,2116.331416565159,upi332@bank,User332,Seller8,Electronics,Native App iOS,Fraud
14,28,2,2024,61040,2155.872671312313,upi333@bank,User333,Seller77,Gaming/Entertainment,Native App Android,Valid
0,17,10,2023,58900,2114.1326992019563,upi334@bank,User334,Seller62,Travel/Transport,Native App Android,Failed
4,4,3,2023,15494,356.9808613321678,upi335@bank,User335,Seller75,P2P Transfer,Native App iOS,Valid
15,29,10,2023,45166,590.7090660217024,upi336@bank,User336,Seller20,Utilities,Mobile Web,Valid
18,13,9,2024,25333,568.3785441945824,upi337@bank,User337,Seller18,Electronics,Native App iOS,Valid
3,4,3,2024,33050,6441.10361606925,upi338@bank,User338,Seller6,Travel/Transport,Mobile Web,Valid
2,5,2,2024,79566,139.8327110182027,upi339@bank,User339,Seller84,Groceries,Native App Android,Valid
16,26,9,2024,48070,1119.8969635060118,upi340@bank,User340,Seller96,Food & Dining,Native App Android,Valid
16,22,10,2023,5166,4099.826152731957,upi341@bank,User341,Seller29,Utilities,Native App iOS,Valid
11,4,9,2024,7121,2934.713795831697,upi342@bank,User342,Seller4,Electronics,Mobile Web,Valid
13,18,4,2023,14677,3456.917329792443,upi343@bank,User343,Seller71,Travel/Transport,Native App Android,Valid
20,6,12,2024,56561,7172.182544952528,upi344@bank,User344,Seller43,Utilities,Native App iOS,Valid
5,24,9,2023,81909,979.635068470705,upi345@bank,User345,Seller84,Groceries,Native App Android,Valid
2,24,3,2024,37664,741.1284076067502,upi346@bank,User346,Seller34,Electronics,Native App Android,Valid
8,23,7,2024,1293,62.27865093059868,upi347@bank,User347,Seller71,Gaming/Entertainment,Native App Android,Failed
4,22,7,2023,22443,325.0834166670379,upi348@bank,User348,Seller33,Utilities,Mobile Web,Valid
23,2,11,2023,49212,1651.1396540524065,upi349@bank,User349,Seller15,Electronics,Native App Android,Valid
16,23,8,2024,84131,343.14450439879204,upi350@bank,User350,Seller96,Gaming/Entertainment,Native App iOS,Valid
13,11,10,2023,75276,2665.92441469378,upi351@bank,User351,Seller86,Electronics,Native App iOS,Valid
20,28,4,2024,12559,75.88687665750705,upi352@bank,User352,Seller40,Utilities,Native App Android,Valid
2,14,3,2024,65231,600.8269430394146,upi353@bank,User353,Seller93,Electronics,Native App iOS,Valid
0,30,3,2023,39044,2377.8605150033263,upi354@bank,User354,Seller89,Groceries,Mobile Web,Valid
19,5,12,2024,21747,590.0924406722801,upi355@bank,User355,Seller5,Utilities,Native App Android,Valid
20,6,5,2024,73509,2609.5059053153045,upi356@bank,User356,Seller78,Travel/Transport,POS Terminal,Valid
22,10,11,2023,80869,10975.992047854601,upi357@bank,User357,Seller50,Healthcare,Native App Android,Valid
0,8,1,2024,30129,3189.925918252839,upi358@bank,User358,Seller99,Utilities,Native App Android,Valid
2,14,10,2024,37,836.6006324880608,upi359@bank,User359,Seller66,Groceries,Native App iOS,Valid
17,24,3,2024,48503,4617.0433720521405,upi360@bank,User360,Seller89,Groceries,Native App iOS,Valid
9,3,6,2024,28207,105.07178622568193,upi361@bank,User361,Seller54,Groceries,Native App Android,Valid
21,12,3,2023,33241,2582.017995591072,upi362@bank,User362,Seller80,Gaming/Entertainment,Mobile Web,Valid
2,16,5,2023,58,47.197202181967,upi363@bank,User363,Seller46,Travel/Transport,Native App Android,Valid
7,28,9,2023,68172,383.6664884757051,upi364@bank,User364,Seller80,Travel/Transport,Native App Android,Valid
13,30,2,2024,14834,8777.819182101386,upi365@bank,User365,Seller11,Healthcare,Native App iOS,Valid
23,23,11,2023,81113,895.3414703579285,upi366@bank,User366,Seller49,Healthcare,Native App Android,Valid
17,17,2,2023,27190,3435.1532135874495,upi367@bank,User367,Seller99,Electronics,Native App iOS,Valid
14,1,12,2023,72832,943.487766293024,upi368@bank,User368,Seller23,Electronics,Mobile Web,Valid
21,23,6,2024,21383,3665.518594092123,upi369@bank,User369,Seller55,P2P Transfer,Native App Android,Failed
22,10,6,2023,24660,6730.091214628069,upi370@bank,User370,Seller5,Healthcare,Native App Android,Valid
1,25,11,2023,2674,1143.7582038325322,upi371@bank,User371,Seller64,Healthcare,Mobile Web,Valid
9,23,11,2024,22820,1639.0050708780207,upi372@bank,User372,Seller35,Electronics,Native App Android,Valid
1,10,8,2024,85040,1981.163926056775,upi373@bank,User373,Seller93,Groceries,Native App Android,Valid
16,21,12,2024,25666,5461.659456504568,upi374@bank,User374,Seller69,P2P Transfer,Native App Android,Valid
7,24,11,2024,43794,593.4297242396799,upi375@bank,User375,Seller54,Healthcare,Mobile Web,Valid
0,2,2,2024,2076,1889.6344044010912,upi376@bank,User376,Seller3,Groceries,Native App Android,Valid
8,9,9,2024,64854,785.2563945497894,upi377@bank,User377,Seller6,Food & Dining,Desktop Web,Valid
10,22,2,2023,52342,489.0744968470333,upi378@bank,User378,Seller87,Gaming/Entertainment,Mobile Web,Valid
21,13,1,2023,37555,177.48831263880984,upi379@bank,User379,Seller56,Healthcare,Native App iOS,Valid
15,25,10,2024,55208,1938.912944474008,upi380@bank,User380,Seller2,Travel/Transport,Native App Android,Valid
6,16,2,2024,32406,4275.590628471192,upi381@bank,User381,Seller82,Utilities,Native App Android,Valid
9,18,12,2023,61572,865.8562426307133,upi382@bank,User382,Seller94,Food & Dining,Native App Android,Valid
22,19,7,2024,40262,1608.910858792607,upi383@bank,User383,Seller38,Travel/Transport,Desktop Web,Valid
2,12,8,2024,23216,2055.1921846153637,upi384@bank,User384,Seller56,Travel/Transport,Native App iOS,Valid
17,8,5,2023,68117,1071.091247596403,upi385@bank,User385,Seller5,Gaming/Entertainment,POS Terminal,Valid
23,17,6,2024,81136,4673.273664295806,upi386@bank,User386,Seller46,Groceries,Native App iOS,Valid
12,15,12,2024,30284,901.2026698734091,upi387@bank,User387,Seller11,Electronics,Native App Android,Valid
6,10,1,2023,20171,267.0875170358883,upi388@bank,User388,Seller65,Utilities,POS Terminal,Valid
3,15,6,2023,14333,311.01737178777313,upi389@bank,User389,Seller10,Electronics,POS Terminal,Valid
12,15,12,2023,30535,4430.203920572025,upi390@bank,User390,Seller41,Electronics,Mobile Web,Valid
19,23,8,2023,75940,8847.038182467131,upi391@bank,User391,Seller44,Healthcare,Desktop Web,Valid
0,7,3,2023,33700,681.9908834150064,upi392@bank,User392,Seller90,Utilities,Native App iOS,Valid
7,13,11,2024,83583,310.04180992100214,upi393@bank,User393,Seller33,Utilities,Desktop Web,Valid
13,17,1,2024,41516,1316.379862116066,upi394@bank,User394,Seller91,Food & Dining,Desktop Web,Valid
15,9,11,2024,15577,2472.4966235023226,upi395@bank,User395,Seller56,Groceries,Native App iOS,Valid
13,8,4,2024,15015,1895.577803678635,upi396@bank,User396,Seller12,Electronics,Native App iOS,Valid
11,20,1,2024,21236,6036.290438508277,upi397@bank,User397,Seller2,Gaming/Entertainment,Mobile Web,Fraud
18,26,8,2023,66640,3405.0578365428237,upi398@bank,User398,Seller1,Groceries,Mobile Web,Valid
22,27,5,2024,83190,4064.6909958485794,upi399@bank,User399,Seller65,Groceries,Mobile Web,Valid
14,21,1,2024,45704,1560.319262805337,upi400@bank,User400,Seller33,Gaming/Entertainment,Mobile Web,Valid
1,18,8,2024,42369,792.8378767158633,upi401@bank,User401,Seller86,Healthcare,Native App Android,Valid
1,13,9,2024,3646,2419.5526273823143,upi402@bank,User402,Seller76,P2P Transfer,Native App iOS,Valid
22,16,10,2024,25906,1156.2578465940828,upi403@bank,User403,Seller36,Food & Dining,Native App Android,Valid
21,9,2,2023,47728,678.664518754601,upi404@bank,User404,Seller21,Electronics,Native App iOS,Valid
18,12,9,2024,14878,330.38779789833706,upi405@bank,User405,Seller84,Travel/Transport,Native App iOS,Valid
21,12,8,2024,9145,1501.0196403903296,upi406@bank,User406,Seller36,Utilities,Native App iOS,Valid
21,6,7,2024,18226,1804.0537284926772,upi407@bank,User407,Seller26,Utilities,Native App Android,Valid
16,19,3,2024,2802,1682.3001128928006,upi408@bank,User408,Seller47,Groceries,Native App Android,Valid
19,28,2,2024,24119,247.8374588982572,upi409@bank,User409,Seller95,Gaming/Entertainment,Mobile Web,Valid
9,7,7,2024,63560,1687.8811625691014,upi410@bank,User410,Seller1,Food & Dining,Native App Android,Valid
5,25,5,2023,57353,368.84137318461137,upi411@bank,User411,Seller38,Food & Dining,Native App iOS,Valid
14,3,6,2024,62126,2179.587565192684,upi412@bank,User412,Seller14,Electronics,Native App Android,Valid
21,16,4,2023,71641,1122.0775881865754,upi413@bank,User413,Seller90,Electronics,Native App iOS,Valid
10,18,2,2023,51712,3778.152680338761,upi414@bank,User414,Seller46,Groceries,Native App Android,Valid
4,16,9,2024,52189,3012.551325530914,upi415@bank,User415,Seller42,Groceries,Mobile Web,Valid
0,23,3,2024,57784,2577.479233684229,upi416@bank,User416,Seller7,Groceries,Native App iOS,Fraud
7,7,12,2024,68285,2412.8656509585726,upi417@bank,User417,Seller55,P2P Transfer,Native App Android,Valid
20,4,7,2023,42949,1644.1806965959288,upi418@bank,User418,Seller56,Food & Dining,Native App iOS,Valid
11,27,8,2024,34129,126.12152286545067,upi419@bank,User419,Seller76,Groceries,Native App iOS,Valid
11,25,2,2024,24512,2131.2621372267713,upi420@bank,User420,Seller63,Healthcare,Mobile Web,Valid
4,30,6,2024,79031,1258.1757143024688,upi421@bank,User421,Seller24,Food & Dining,Native App Android,Valid
6,8,11,2023,63554,1268.076925796768,upi422@bank,User422,Seller83,Travel/Transport,Native App iOS,Valid
3,13,8,2023,2064,952.9198783579565,upi423@bank,User423,Seller73,Utilities,Native App iOS,Valid
5,13,7,2024,51567,5292.149403323971,upi424@bank,User424,Seller99,Utilities,Mobile Web,Valid
12,17,11,2023,30011,573.9013918187927,upi425@bank,User425,Seller4,Food & Dining,Native App iOS,Valid
19,17,3,2024,71152,761.3336463288098,upi426@bank,User426,Seller42,Travel/Transport,Mobile Web,Valid
14,5,1,2023,73511,6595.880420689555,upi427@bank,User427,Seller96,Utilities,Native App Android,Valid
2,6,6,2024,10960,3323.081334763448,upi428@bank,User428,Seller70,Utilities,Native App Android,Valid
22,19,8,2023,58920,28.373134660897342,upi429@bank,User429,Seller28,Utilities,Native App Android,Valid
7,13,6,2024,21387,4731.211663479195,upi430@bank,User430,Seller92,Electronics,Native App Android,Valid
19,25,5,2024,15324,514.0401173821863,upi431@bank,User431,Seller40,Travel/Transport,Mobile Web,Valid
15,28,11,2023,63960,2447.8921586924525,upi432@bank,User432,Seller51,Gaming/Entertainment,Native App Android,Valid
12,26,12,2023,71779,1610.7204978031975,upi433@bank,User433,Seller29,Electronics,Mobile Web,Valid
17,14,8,2023,32628,1539.2440169977658,upi434@bank,User434,Seller42,Food & Dining,Native App iOS,Valid
9,22,2,2023,75096,2531.138503789258,upi435@bank,User435,Seller69,Food & Dining,Mobile Web,Valid
18,4,12,2023,47452,464.32185154659646,upi436@bank,User436,Seller5,P2P Transfer,Native App iOS,Valid
16,28,1,2024,41098,346.3870029218569,upi437@bank,User437,Seller41,Gaming/Entertainment,Native App iOS,Valid
23,7,1,2024,70459,2110.603401315636,upi438@bank,User438,Seller61,Electronics,Native App Android,Valid
18,8,4,2023,39235,686.6129145278113,upi439@bank,User439,Seller55,Food & Dining,Native App Android,Valid
22,25,6,2024,27949,7295.490964643337,upi440@bank,User440,Seller28,Gaming/Entertainment,Native App Android,Valid
4,13,9,2024,22821,1201.179167913632,upi441@bank,User441,Seller41,Electronics,POS Terminal,Valid
20,27,1,2023,71612,236.65966526088198,upi442@bank,User442,Seller9,P2P Transfer,Native App iOS,Valid
22,6,12,2024,22032,2315.5476469837763,upi443@bank,User443,Seller29,Food & Dining,POS Terminal,Valid
8,6,1,2024,73537,731.0257457402143,upi444@bank,User444,Seller78,Food & Dining,Native App Android,Valid
11,24,5,2023,15303,321.71691797022146,upi445@bank,User445,Seller38,Food & Dining,Native App iOS,Fraud
20,28,10,2023,81993,1099.213858297742,upi446@bank,User446,Seller62,Food & Dining,Native App Android,Valid
